PCN,ISSUED,LOCATION,Unnamed: 3,FINE,Total Paid,Balance
462,9,8,60,90,30,0
463,9,8,60,9,30,0
466,9,8,60,9,30,0
467,9,8,60,9,30,0
467,9,8,60,78,30,0
468,9,8,60,69,30,0
468,9,8,60,78,30,0
470,9,8,60,60,30,0
471,9,8,60,9,30,0
471,9,8,60,28,30,0
471,9,8,60,31,30,0
472,9,8,60,55,0,0
473,9,8,60,9,0,98
473,9,8,60,55,0,98
474,9,8,60,9,30,0
474,9,8,60,87,30,0
475,9,8,60,60,30,0
476,9,8,60,63,30,0
500,9,20,60,9,30,0
501,9,20,60,9,30,0
502,9,20,60,9,30,0
503,9,20,60,9,0,0
503,9,20,60,66,0,0
505,9,20,60,60,30,0
505,9,20,60,63,30,0
506,9,20,60,55,0,98
507,9,20,60,9,30,0
507,9,20,60,70,30,0
508,9,20,60,9,0,60
508,9,20,60,55,0,60
508,9,20,60,76,0,60
513,9,19,60,9,30,0
513,9,19,60,78,30,0
513,9,19,60,81,30,0
514,9,19,60,9,30,0
515,9,19,60,63,30,0
516,9,19,60,9,30,0
516,9,19,60,7,30,0
517,9,19,60,9,30,0
518,9,19,60,84,30,0
518,9,19,60,87,30,0
519,9,19,60,49,30,0
520,9,19,60,9,0,60
521,9,19,60,9,0,0
522,9,19,60,90,0,60
524,9,19,60,60,30,0
533,9,17,60,86,0,0
534,9,17,60,86,98,0
542,9,13,60,9,0,98
542,9,13,60,55,0,98
543,9,13,60,9,30,0
544,9,13,60,86,0,98
545,9,13,60,9,30,0
545,9,13,60,66,30,0
546,9,13,60,78,30,0
547,9,13,60,7,0,0
548,9,13,60,9,30,0
548,9,13,60,72,30,0
549,9,13,60,9,0,60
550,9,13,60,9,30,0
550,9,13,60,66,30,0
564,9,0,60,9,0,0
564,9,0,60,90,0,0
566,9,0,60,9,0,60
569,9,0,60,9,0,60
573,9,0,60,9,0,60
578,9,0,60,9,0,60
580,9,0,60,9,0,60
581,9,0,60,9,0,60
584,9,0,60,9,0,60
587,9,0,60,9,0,60
591,9,0,60,9,0,60
592,9,0,60,9,0,60
594,9,0,60,9,0,60
595,9,0,60,9,0,60
596,9,0,60,9,0,60
597,9,0,60,9,0,60
599,9,0,60,9,0,60
600,9,0,60,9,0,0
604,9,0,60,9,0,60
605,9,0,60,9,0,60
607,9,0,60,9,0,60
608,9,0,60,9,0,0
608,9,0,60,90,0,0
609,9,0,60,9,0,60
612,9,0,60,9,0,60
617,9,0,60,9,0,60
618,9,0,60,9,0,0
618,9,0,60,90,0,0
619,9,0,60,9,0,60
621,9,0,60,9,0,60
622,9,0,60,9,0,60
625,9,0,60,9,0,60
626,9,0,60,9,0,60
628,9,0,60,9,0,60
630,9,0,60,9,0,60
634,9,0,60,9,0,60
641,9,0,60,9,0,60
642,9,0,60,9,0,60
643,9,0,60,9,0,60
645,9,0,60,9,0,60
650,9,0,60,9,0,60
652,9,0,60,9,0,60
653,9,0,60,9,0,60
654,9,0,60,9,0,60
655,9,0,60,9,0,60
656,9,0,60,9,0,60
660,9,0,60,9,0,60
664,9,0,60,9,0,60
666,9,0,60,9,0,60
667,9,0,60,9,0,60
668,9,0,60,9,0,60
669,9,0,60,9,0,60
674,9,0,60,9,0,60
675,9,0,60,9,0,60
676,9,0,60,9,0,60
677,9,0,60,9,0,60
678,9,0,60,9,0,60
426,12,5,60,12,30,0
427,12,5,60,12,30,0
427,12,5,60,69,30,0
428,12,5,60,12,30,0
428,12,5,60,55,30,0
428,12,5,60,82,30,0
428,12,5,60,5,30,0
430,12,4,60,12,0,60
431,12,4,60,37,30,0
432,12,4,60,63,30,0
435,12,22,60,63,30,0
436,12,22,60,12,30,0
439,12,14,60,12,0,60
445,12,3,60,12,30,0
446,12,3,60,72,30,0
447,12,3,60,12,30,0
447,12,3,60,60,30,0
448,12,3,60,12,30,0
452,12,6,60,12,30,0
453,12,7,60,63,30,0
477,12,8,60,12,0,60
480,12,8,60,34,60,0
481,12,8,60,12,30,0
481,12,8,60,66,30,0
482,12,8,60,10,30,0
483,12,8,60,4,30,0
485,12,8,60,86,0,98
487,12,8,60,63,30,0
489,12,8,60,12,30,0
491,12,8,60,86,0,98
492,12,8,60,12,98,0
492,12,8,60,55,98,0
493,12,8,60,12,0,60
496,12,8,60,12,30,0
496,12,8,60,55,30,0
496,12,8,60,82,30,0
496,12,8,60,5,30,0
509,12,20,60,61,90,0
510,12,20,60,12,30,0
510,12,20,60,70,30,0
511,12,20,60,16,30,0
528,12,19,60,12,30,0
528,12,19,60,60,30,0
530,12,19,60,12,30,0
530,12,19,60,69,30,0
531,12,19,60,69,30,0
532,12,19,60,12,30,0
532,12,19,60,60,30,0
536,12,17,60,12,30,0
537,12,17,60,12,0,98
537,12,17,60,55,0,98
539,12,17,60,12,30,0
539,12,17,60,84,30,0
551,12,13,60,87,30,0
552,12,13,60,12,0,98
552,12,13,60,55,0,98
553,12,13,60,12,30,0
554,12,13,60,12,0,60
556,12,13,60,58,30,0
557,12,13,60,12,90,0
557,12,13,60,79,90,0
558,12,13,60,86,0,98
680,12,0,60,12,0,60
681,12,0,60,12,0,60
683,12,0,60,12,0,60
684,12,0,60,12,0,60
686,12,0,60,12,0,60
687,12,0,60,12,0,60
689,12,0,60,12,0,60
690,12,0,60,12,0,60
693,12,0,60,12,0,60
695,12,0,60,12,0,60
696,12,0,60,12,0,60
699,12,0,60,12,0,60
704,12,0,60,12,0,60
705,12,0,60,12,0,60
708,12,0,60,12,0,60
712,12,0,60,12,0,60
714,12,0,60,12,0,60
720,12,0,60,12,0,60
725,12,0,60,12,0,60
726,12,0,60,12,0,60
730,12,2,60,12,0,60
426,12,5,60,13,30,0
431,12,4,60,12,30,0
432,12,4,60,12,30,0
432,12,4,60,60,30,0
434,12,22,60,12,0,60
435,12,22,60,12,30,0
436,12,22,60,87,30,0
444,12,3,60,12,30,0
444,12,3,60,69,30,0
444,12,3,60,78,30,0
445,12,3,60,63,30,0
446,12,3,60,12,30,0
448,12,3,60,69,30,0
452,12,6,60,72,30,0
453,12,7,60,12,30,0
453,12,7,60,60,30,0
478,12,8,60,12,0,60
479,12,8,60,12,30,0
479,12,8,60,60,30,0
480,12,8,60,12,60,0
481,12,8,60,63,30,0
482,12,8,60,12,30,0
482,12,8,60,7,30,0
483,12,8,60,12,30,0
484,12,8,60,12,30,0
484,12,8,60,69,30,0
485,12,8,60,12,0,98
485,12,8,60,55,0,98
486,12,8,60,12,30,0
486,12,8,60,78,30,0
487,12,8,60,12,30,0
487,12,8,60,66,30,0
488,12,8,60,12,30,0
488,12,8,60,63,30,0
489,12,8,60,63,30,0
490,12,8,60,12,0,60
491,12,8,60,12,0,98
491,12,8,60,55,0,98
492,12,8,60,86,98,0
494,12,8,60,12,30,0
494,12,8,60,66,30,0
495,12,8,60,12,0,0
495,12,8,60,66,0,0
497,12,8,60,12,30,0
497,12,8,60,60,30,0
498,12,8,60,12,0,60
509,12,20,60,12,90,0
509,12,20,60,55,90,0
511,12,20,60,12,30,0
525,12,19,60,12,30,0
525,12,19,60,69,30,0
525,12,19,60,78,30,0
526,12,19,60,12,30,0
526,12,19,60,78,30,0
527,12,19,60,12,30,0
527,12,19,60,60,30,0
529,12,19,60,12,30,0
529,12,19,60,60,30,0
529,12,19,60,63,30,0
531,12,19,60,12,30,0
535,12,17,60,12,30,0
535,12,17,60,60,30,0
535,12,17,60,63,30,0
536,12,17,60,60,30,0
536,12,17,60,63,30,0
537,12,17,60,86,0,98
538,12,17,60,12,0,60
539,12,17,60,87,30,0
551,12,13,60,12,30,0
552,12,13,60,86,0,98
553,12,13,60,1,30,0
555,12,13,60,12,0,60
556,12,13,60,12,30,0
557,12,13,60,76,90,0
558,12,13,60,12,0,98
558,12,13,60,55,0,98
679,12,0,60,12,0,60
682,12,0,60,12,0,0
682,12,0,60,50,0,0
685,12,0,60,12,0,60
688,12,0,60,12,0,60
691,12,0,60,12,0,60
692,12,0,60,12,0,60
694,12,0,60,12,0,60
697,12,0,60,12,0,60
698,12,0,60,12,0,60
700,12,0,60,12,0,60
701,12,0,60,12,0,60
702,12,0,60,12,0,60
703,12,0,60,12,0,60
706,12,0,60,12,0,60
707,12,0,60,12,0,60
709,12,0,60,12,0,60
710,12,0,60,12,0,60
711,12,0,60,12,0,60
713,12,0,60,12,0,60
715,12,0,60,12,0,60
716,12,0,60,12,0,60
717,12,0,60,12,0,60
718,12,0,60,12,0,60
719,12,0,60,12,0,60
721,12,0,60,12,0,60
722,12,0,60,12,0,60
723,12,0,60,12,0,60
724,12,0,60,12,0,60
731,12,2,60,12,0,60
0,15,4,60,15,30,0
1,15,15,60,36,30,0
2,15,3,60,15,30,0
2,15,3,60,39,30,0
3,15,8,60,15,30,0
3,15,8,60,39,30,0
4,15,20,60,48,30,0
5,15,0,60,15,0,60
6,15,0,60,15,0,98
7,15,0,60,15,0,0
735,15,11,60,15,30,0
735,15,11,60,81,30,0
736,15,11,60,55,0,98
738,15,11,60,15,30,0
738,15,11,60,78,30,0
739,15,11,60,15,30,0
746,15,5,60,15,30,0
748,15,4,60,15,30,0
748,15,4,60,63,30,0
749,15,4,60,15,60,0
749,15,4,60,82,60,0
750,15,4,60,49,30,0
755,15,22,60,15,30,0
755,15,22,60,19,30,0
761,15,15,60,66,30,0
762,15,15,60,7,30,0
763,15,15,60,15,30,0
772,15,3,60,15,98,0
772,15,3,60,86,98,0
773,15,3,60,15,30,0
773,15,3,60,63,30,0
773,15,3,60,66,30,0
775,15,16,60,15,30,0
776,15,16,60,90,30,0
778,15,16,60,15,30,0
778,15,16,60,84,30,0
778,15,16,60,87,30,0
779,15,16,60,15,30,0
779,15,16,60,81,30,0
791,15,8,60,15,30,0
791,15,8,60,60,30,0
791,15,8,60,63,30,0
792,15,8,60,84,30,0
794,15,8,60,87,30,0
794,15,8,60,90,30,0
795,15,8,60,15,30,0
795,15,8,60,72,30,0
796,15,8,60,69,30,0
797,15,8,60,15,30,0
798,15,8,60,15,30,0
800,15,8,60,15,30,0
800,15,8,60,10,30,0
801,15,8,60,15,30,0
801,15,8,60,8,30,0
801,15,8,60,23,30,0
802,15,8,60,66,30,0
804,15,8,60,55,0,98
805,15,8,60,87,30,0
823,15,20,60,15,30,0
823,15,20,60,31,30,0
824,15,20,60,15,30,0
826,15,20,60,15,0,0
827,15,20,60,81,30,0
828,15,20,60,15,30,0
828,15,20,60,63,30,0
830,15,20,60,55,0,98
831,15,20,60,7,0,0
832,15,20,60,66,30,0
833,15,20,60,15,30,0
833,15,20,60,60,30,0
834,15,20,60,81,0,0
835,15,20,60,15,30,0
835,15,20,60,63,30,0
836,15,20,60,15,0,0
836,15,20,60,34,0,0
855,15,19,60,15,30,0
855,15,19,60,60,30,0
855,15,19,60,63,30,0
856,15,19,60,15,30,0
856,15,19,60,69,30,0
856,15,19,60,78,30,0
860,15,13,60,15,98,0
860,15,13,60,82,98,0
860,15,13,60,86,98,0
861,15,13,60,15,30,0
861,15,13,60,55,30,0
861,15,13,60,86,30,0
862,15,13,60,78,30,0
863,15,13,60,55,0,98
865,15,13,60,15,30,0
865,15,13,60,58,30,0
873,15,0,60,15,0,0
876,15,0,60,15,0,60
878,15,0,60,15,0,0
879,15,0,60,15,0,60
882,15,0,60,15,0,60
883,15,0,60,15,0,60
884,15,0,60,15,0,60
885,15,0,60,15,0,60
894,15,0,60,15,0,60
895,15,0,60,15,0,60
896,15,0,60,15,0,60
897,15,0,60,15,0,60
898,15,0,60,15,0,0
898,15,0,60,87,0,0
900,15,0,60,15,0,60
901,15,0,60,15,0,60
903,15,0,60,15,0,60
905,15,0,60,15,0,60
907,15,0,60,15,0,60
908,15,0,60,15,0,60
911,15,0,60,15,0,60
912,15,0,60,15,0,60
913,15,0,60,15,0,60
914,15,0,60,15,0,60
916,15,0,60,15,0,60
917,15,0,60,15,0,60
919,15,0,60,15,0,60
921,15,0,60,15,0,60
924,15,0,60,15,0,60
927,15,0,60,15,0,60
929,15,0,60,15,0,60
931,15,0,60,15,0,60
932,15,0,60,15,0,60
933,15,0,60,15,0,0
933,15,0,60,87,0,0
935,15,0,60,15,0,60
938,15,0,60,15,0,60
940,15,0,60,15,0,60
942,15,0,60,15,0,60
947,15,0,60,15,0,60
996,15,2,60,15,30,0
996,15,2,60,63,30,0
0,15,4,60,60,30,0
1,15,15,60,15,30,0
1,15,15,60,39,30,0
2,15,3,60,36,30,0
4,15,20,60,15,30,0
6,15,0,60,34,0,98
6,15,0,60,20,0,98
7,15,0,60,7,0,0
727,15,0,60,15,0,60
732,15,10,60,15,30,0
732,15,10,60,63,30,0
735,15,11,60,84,30,0
736,15,11,60,15,0,98
736,15,11,60,86,0,98
737,15,11,60,15,30,0
737,15,11,60,60,30,0
737,15,11,60,63,30,0
738,15,11,60,81,30,0
739,15,11,60,60,30,0
746,15,5,60,60,30,0
749,15,4,60,55,60,0
749,15,4,60,5,60,0
750,15,4,60,15,30,0
755,15,22,60,16,30,0
760,15,15,60,15,30,0
760,15,15,60,63,30,0
761,15,15,60,15,30,0
761,15,15,60,69,30,0
762,15,15,60,15,30,0
762,15,15,60,78,30,0
762,15,15,60,10,30,0
763,15,15,60,63,30,0
772,15,3,60,55,98,0
774,15,16,60,15,30,0
774,15,16,60,72,30,0
775,15,16,60,13,30,0
776,15,16,60,15,30,0
776,15,16,60,87,30,0
777,15,16,60,15,30,0
777,15,16,60,63,30,0
779,15,16,60,78,30,0
787,15,6,60,15,0,60
792,15,8,60,15,30,0
792,15,8,60,87,30,0
793,15,8,60,15,0,0
793,15,8,60,84,0,0
794,15,8,60,15,30,0
796,15,8,60,15,30,0
796,15,8,60,66,30,0
797,15,8,60,66,30,0
797,15,8,60,69,30,0
798,15,8,60,60,30,0
799,15,8,60,15,30,0
799,15,8,60,78,30,0
800,15,8,60,7,30,0
801,15,8,60,55,30,0
801,15,8,60,26,30,0
802,15,8,60,15,30,0
802,15,8,60,63,30,0
803,15,8,60,15,98,0
803,15,8,60,53,98,0
804,15,8,60,15,0,98
804,15,8,60,86,0,98
805,15,8,60,15,30,0
805,15,8,60,84,30,0
824,15,20,60,90,30,0
824,15,20,60,7,30,0
825,15,20,60,15,30,0
825,15,20,60,60,30,0
825,15,20,60,63,30,0
826,15,20,60,84,0,0
827,15,20,60,15,30,0
827,15,20,60,78,30,0
829,15,20,60,15,30,0
829,15,20,60,78,30,0
830,15,20,60,15,0,98
830,15,20,60,86,0,98
831,15,20,60,15,0,0
832,15,20,60,15,30,0
832,15,20,60,63,30,0
834,15,20,60,15,0,0
862,15,13,60,15,30,0
862,15,13,60,81,30,0
863,15,13,60,15,0,98
863,15,13,60,86,0,98
864,15,13,60,15,30,0
864,15,13,60,87,30,0
866,15,13,60,15,30,0
866,15,13,60,66,30,0
873,15,0,60,90,0,0
874,15,0,60,15,0,60
875,15,0,60,15,0,0
875,15,0,60,87,0,0
877,15,0,60,15,0,60
878,15,0,60,87,0,0
880,15,0,60,15,0,60
881,15,0,60,15,0,60
886,15,0,60,15,0,60
887,15,0,60,15,0,60
888,15,0,60,15,0,60
889,15,0,60,15,0,60
890,15,0,60,15,0,60
891,15,0,60,15,0,60
892,15,0,60,15,0,60
893,15,0,60,15,0,60
899,15,0,60,15,0,60
902,15,0,60,15,0,60
904,15,0,60,15,0,60
906,15,0,60,15,0,0
906,15,0,60,87,0,0
909,15,0,60,15,0,60
910,15,0,60,15,0,60
915,15,0,60,15,0,60
918,15,0,60,15,0,60
920,15,0,60,15,0,60
922,15,0,60,15,0,60
923,15,0,60,15,0,60
925,15,0,60,15,0,60
926,15,0,60,15,0,60
928,15,0,60,15,0,60
930,15,0,60,15,0,60
934,15,0,60,15,0,60
936,15,0,60,15,0,60
937,15,0,60,15,0,60
939,15,0,60,15,0,60
941,15,0,60,15,0,60
943,15,0,60,15,0,60
944,15,0,60,15,0,60
945,15,0,60,15,0,60
946,15,0,60,15,0,60
948,15,0,60,15,0,60
733,18,10,60,18,0,98
733,18,10,60,55,0,98
734,18,10,60,18,30,0
740,18,11,60,18,30,0
740,18,11,60,66,30,0
741,18,11,60,18,30,0
742,18,11,60,69,30,0
743,18,11,60,87,30,0
744,18,11,60,18,30,0
747,18,5,60,55,35,0
747,18,5,60,5,35,0
751,18,4,60,18,30,0
751,18,4,60,60,30,0
753,18,4,60,18,0,60
754,18,4,60,18,0,60
756,18,22,60,18,30,0
756,18,22,60,81,30,0
757,18,22,60,28,30,0
758,18,22,60,34,0,0
759,18,22,60,86,0,98
764,18,15,60,18,30,0
765,18,15,60,18,30,0
766,18,15,60,18,30,0
766,18,15,60,90,30,0
767,18,15,60,10,30,0
768,18,15,60,18,30,0
768,18,15,60,63,30,0
768,18,15,60,66,30,0
771,18,14,60,18,30,0
771,18,14,60,66,30,0
780,18,16,60,55,0,98
781,18,16,60,1,30,0
782,18,16,60,18,150,0
782,18,16,60,55,150,0
782,18,16,60,64,150,0
783,18,16,60,18,0,98
783,18,16,60,55,0,98
784,18,16,60,63,30,0
785,18,16,60,55,0,98
786,18,16,60,18,0,98
788,18,6,60,18,30,0
788,18,6,60,66,30,0
789,18,7,60,18,0,0
789,18,7,60,16,0,0
790,18,7,60,18,30,0
806,18,8,60,66,0,0
808,18,8,60,18,30,0
809,18,8,60,72,30,0
810,18,8,60,69,30,0
811,18,8,60,84,0,0
812,18,8,60,18,30,0
813,18,8,60,86,0,90
814,18,8,60,86,0,98
815,18,8,60,18,30,0
815,18,8,60,81,30,0
817,18,8,60,18,30,0
818,18,8,60,18,60,0
818,18,8,60,37,60,0
820,18,8,60,69,30,0
821,18,8,60,18,30,0
821,18,8,60,66,30,0
821,18,8,60,69,30,0
837,18,20,60,18,30,0
838,18,20,60,18,30,0
838,18,20,60,55,30,0
838,18,20,60,70,30,0
839,18,20,60,18,0,0
839,18,20,60,90,0,0
839,18,20,60,7,0,0
840,18,20,60,18,30,0
840,18,20,60,60,30,0
841,18,20,60,18,90,0
842,18,20,60,18,30,0
843,18,20,60,18,0,0
844,18,20,60,18,98,0
844,18,20,60,55,98,0
845,18,20,60,63,30,0
848,18,20,60,18,90,0
848,18,20,60,55,90,0
848,18,20,60,41,90,0
850,18,20,60,18,0,0
850,18,20,60,66,0,0
851,18,20,60,86,0,98
852,18,20,60,18,30,0
854,18,20,60,18,0,60
857,18,19,60,63,30,0
858,18,17,60,11,98,0
867,18,13,60,18,30,0
867,18,13,60,84,30,0
868,18,13,60,69,30,0
870,18,13,60,55,35,0
870,18,13,60,5,35,0
871,18,13,60,18,30,0
872,18,13,60,63,30,0
949,18,0,60,18,0,60
950,18,0,60,18,0,60
951,18,0,60,87,0,0
952,18,0,60,18,0,0
954,18,0,60,18,0,0
959,18,0,60,18,0,0
960,18,0,60,18,0,60
961,18,0,60,18,0,60
962,18,0,60,18,0,60
963,18,0,60,18,0,60
971,18,0,60,18,0,0
972,18,0,60,18,98,0
972,18,0,60,55,98,0
973,18,0,60,18,98,0
973,18,0,60,86,98,0
974,18,0,60,18,30,0
974,18,0,60,55,30,0
975,18,0,60,55,98,0
976,18,0,60,18,98,0
976,18,0,60,55,98,0
977,18,0,60,86,98,0
978,18,0,60,18,0,0
978,18,0,60,55,0,0
979,18,0,60,18,98,0
979,18,0,60,86,98,0
980,18,0,60,18,0,98
980,18,0,60,86,0,98
981,18,0,60,86,0,98
982,18,0,60,55,98,0
983,18,0,60,86,0,98
984,18,0,60,55,0,90
984,18,0,60,86,0,90
985,18,0,60,18,0,0
986,18,0,60,18,30,0
986,18,0,60,55,30,0
987,18,0,60,18,0,0
988,18,0,60,86,0,60
989,18,0,60,18,0,0
989,18,0,60,55,0,0
990,18,0,60,86,98,0
991,18,0,60,18,196,0
991,18,0,60,55,196,0
992,18,0,60,18,0,98
992,18,0,60,86,0,98
993,18,0,60,18,0,0
993,18,0,60,86,0,0
994,18,0,60,18,98,0
994,18,0,60,55,98,0
995,18,0,60,86,0,98
733,18,10,60,86,0,98
734,18,10,60,60,30,0
741,18,11,60,84,30,0
741,18,11,60,87,30,0
742,18,11,60,18,30,0
742,18,11,60,66,30,0
743,18,11,60,18,30,0
744,18,11,60,84,30,0
747,18,5,60,18,35,0
747,18,5,60,82,35,0
752,18,4,60,18,30,0
752,18,4,60,63,30,0
756,18,22,60,78,30,0
757,18,22,60,18,30,0
757,18,22,60,31,30,0
758,18,22,60,18,0,0
759,18,22,60,18,0,98
759,18,22,60,55,0,98
764,18,15,60,60,30,0
765,18,15,60,72,30,0
767,18,15,60,18,30,0
767,18,15,60,7,30,0
771,18,14,60,63,30,0
780,18,16,60,18,0,98
780,18,16,60,86,0,98
781,18,16,60,18,30,0
782,18,16,60,82,150,0
783,18,16,60,86,0,98
784,18,16,60,18,30,0
784,18,16,60,66,30,0
785,18,16,60,18,0,98
785,18,16,60,86,0,98
786,18,16,60,82,0,98
788,18,6,60,63,30,0
790,18,7,60,69,30,0
790,18,7,60,78,30,0
806,18,8,60,18,0,0
807,18,8,60,18,30,0
807,18,8,60,90,30,0
807,18,8,60,7,30,0
808,18,8,60,63,30,0
809,18,8,60,18,30,0
810,18,8,60,18,30,0
811,18,8,60,18,0,0
812,18,8,60,60,30,0
813,18,8,60,18,0,90
813,18,8,60,55,0,90
814,18,8,60,18,0,98
814,18,8,60,55,0,98
816,18,8,60,18,0,60
817,18,8,60,78,30,0
817,18,8,60,81,30,0
819,18,8,60,18,30,0
819,18,8,60,81,30,0
820,18,8,60,18,30,0
837,18,20,60,63,30,0
838,18,20,60,73,30,0
839,18,20,60,10,0,0
841,18,20,60,55,90,0
841,18,20,60,73,90,0
842,18,20,60,63,30,0
843,18,20,60,10,0,0
844,18,20,60,86,98,0
845,18,20,60,18,30,0
845,18,20,60,66,30,0
846,18,20,60,18,0,0
846,18,20,60,84,0,0
847,18,20,60,18,0,0
847,18,20,60,81,0,0
849,18,20,60,18,60,0
849,18,20,60,11,60,0
851,18,20,60,18,0,98
851,18,20,60,11,0,98
852,18,20,60,10,30,0
853,18,20,60,18,0,0
853,18,20,60,81,0,0
857,18,19,60,18,30,0
857,18,19,60,60,30,0
858,18,17,60,18,98,0
858,18,17,60,86,98,0
867,18,13,60,87,30,0
868,18,13,60,18,30,0
868,18,13,60,66,30,0
869,18,13,60,18,0,60
870,18,13,60,18,35,0
871,18,13,60,7,30,0
872,18,13,60,18,30,0
951,18,0,60,18,0,0
952,18,0,60,87,0,0
953,18,0,60,18,0,60
954,18,0,60,87,0,0
955,18,0,60,18,0,60
956,18,0,60,18,0,60
957,18,0,60,18,0,60
958,18,0,60,18,0,60
959,18,0,60,87,0,0
964,18,0,60,18,0,60
965,18,0,60,18,0,60
966,18,0,60,18,0,60
967,18,0,60,18,0,60
968,18,0,60,18,0,60
969,18,0,60,18,0,60
970,18,0,60,18,0,60
971,18,0,60,87,0,0
972,18,0,60,86,98,0
973,18,0,60,55,98,0
974,18,0,60,86,30,0
975,18,0,60,18,98,0
975,18,0,60,86,98,0
976,18,0,60,86,98,0
977,18,0,60,18,98,0
977,18,0,60,55,98,0
978,18,0,60,86,0,0
979,18,0,60,55,98,0
980,18,0,60,55,0,98
981,18,0,60,18,0,98
981,18,0,60,55,0,98
982,18,0,60,18,98,0
982,18,0,60,86,98,0
983,18,0,60,18,0,98
983,18,0,60,55,0,98
984,18,0,60,18,0,90
985,18,0,60,87,0,0
986,18,0,60,86,30,0
987,18,0,60,87,0,0
988,18,0,60,18,0,60
988,18,0,60,55,0,60
989,18,0,60,86,0,0
990,18,0,60,18,98,0
990,18,0,60,55,98,0
991,18,0,60,86,196,0
992,18,0,60,55,0,98
993,18,0,60,55,0,0
994,18,0,60,86,98,0
995,18,0,60,18,0,98
995,18,0,60,55,0,98
745,21,11,60,21,0,60
745,21,11,60,55,0,60
770,21,15,60,63,30,0
822,21,8,60,55,90,0
859,21,17,60,55,30,0
859,21,17,60,47,30,0
998,21,11,60,21,30,0
998,21,11,60,60,30,0
998,21,11,60,63,30,0
999,21,11,60,21,30,0
999,21,11,60,60,30,0
1000,21,11,60,32,0,98
1002,21,5,60,21,30,0
1004,21,4,60,21,30,0
1006,21,4,60,66,30,0
1008,21,22,60,21,30,0
1008,21,22,60,60,30,0
1009,21,22,60,66,30,0
1010,21,22,60,21,0,98
1010,21,22,60,86,0,98
1011,21,22,60,21,0,0
1011,21,22,60,34,0,0
1012,21,22,60,21,30,0
1012,21,22,60,7,30,0
1012,21,22,60,10,30,0
1013,21,22,60,21,0,60
1016,21,15,60,21,30,0
1016,21,15,60,73,30,0
1017,21,15,60,22,30,0
1018,21,15,60,21,0,60
1019,21,15,60,21,30,0
1019,21,15,60,60,30,0
1020,21,15,60,21,30,0
1023,21,14,60,21,30,0
1023,21,14,60,60,30,0
1024,21,3,60,21,0,98
1024,21,3,60,86,0,98
1026,21,16,60,55,0,98
1027,21,16,60,21,30,0
1027,21,16,60,63,30,0
1028,21,16,60,21,30,0
1028,21,16,60,16,30,0
1029,21,16,60,21,30,0
1029,21,16,60,81,30,0
1029,21,16,60,84,30,0
1033,21,7,60,21,0,98
1033,21,7,60,82,0,98
1033,21,7,60,86,0,98
1034,21,7,60,21,30,0
1035,21,7,60,21,30,0
1035,21,7,60,7,30,0
1036,21,7,60,21,30,0
1037,21,8,60,28,0,0
1039,21,8,60,55,90,0
1039,21,8,60,91,90,0
1040,21,8,60,52,60,0
1040,21,8,60,8,60,0
1041,21,8,60,81,30,0
1042,21,8,60,55,0,98
1043,21,8,60,21,98,0
1043,21,8,60,86,98,0
1044,21,8,60,21,30,0
1044,21,8,60,7,30,0
1044,21,8,60,10,30,0
1045,21,8,60,86,0,98
1046,21,8,60,21,30,0
1046,21,8,60,69,30,0
1048,21,8,60,21,30,0
1048,21,8,60,81,30,0
1048,21,8,60,84,30,0
1049,21,8,60,63,30,0
1051,21,8,60,66,30,0
1052,21,8,60,21,30,0
1052,21,8,60,78,30,0
1053,21,8,60,7,30,0
1054,21,8,60,21,0,98
1054,21,8,60,55,0,98
1055,21,8,60,21,30,0
1057,21,8,60,60,30,0
1058,21,8,60,60,30,0
1059,21,8,60,81,30,0
1062,21,8,60,63,30,0
1063,21,8,60,21,30,0
1063,21,8,60,16,30,0
1064,21,8,60,21,0,60
1065,21,8,60,21,0,0
1065,21,8,60,55,0,0
1066,21,8,60,21,30,0
1066,21,8,60,81,30,0
1067,21,8,60,21,30,0
1067,21,8,60,84,30,0
1074,21,20,60,21,0,0
1074,21,20,60,10,0,0
1076,21,20,60,21,0,60
1077,21,20,60,21,0,0
1077,21,20,60,81,0,0
1078,21,20,60,84,30,0
1079,21,20,60,21,30,0
1081,21,20,60,21,30,0
1081,21,20,60,63,30,0
1084,21,20,60,21,30,0
1084,21,20,60,84,30,0
1085,21,20,60,32,0,98
1086,21,20,60,86,0,98
1094,21,19,60,21,30,0
1094,21,19,60,69,30,0
1096,21,17,60,69,30,0
1097,21,17,60,21,0,60
1100,21,13,60,21,30,0
1100,21,13,60,63,30,0
1101,21,13,60,8,30,0
1101,21,13,60,32,30,0
1102,21,13,60,32,90,0
1102,21,13,60,74,90,0
1106,21,0,60,87,0,0
1107,21,0,60,86,98,0
1108,21,0,60,55,0,60
1109,21,0,60,86,0,98
1110,21,0,60,21,60,0
1110,21,0,60,55,60,0
1110,21,0,60,86,60,0
1111,21,0,60,21,30,0
1111,21,0,60,55,30,0
1112,21,0,60,86,60,0
1113,21,0,60,21,98,0
1113,21,0,60,55,98,0
1114,21,0,60,21,0,60
1115,21,0,60,21,0,60
1117,21,0,60,21,0,60
1118,21,0,60,21,0,60
1120,21,0,60,21,0,60
1121,21,0,60,21,0,60
1122,21,0,60,87,0,0
1123,21,0,60,21,0,60
1124,21,0,60,21,0,60
1127,21,0,60,21,0,60
1128,21,0,60,21,0,60
1133,21,0,60,21,0,60
